pd_index,date_f1,CNUM,LNUM_f1,SI_f1,S_f1,MN_f1,P_f1,CU_f1,NI_f1,CR_f1,MO_f1,TI_f1,HM_Temp_f1,ProbeSi_f1,Time_f1,Timestamp_f1,Compliant_eq_1_f1,C_perce_sat_f1,Before_After_f1,Good_bad_f1,date,Slag_Time_f2,Open_Time_f2,Close_Time_f2,Taphole_f2,Pipe_burn_hole_f2,Taphole_Length_f2,Clay_box_f2,Clay_Close_hole_ft3_f2,Clay_temp_f2,Drill_bit_size_f2,Drill_shafts_used_f2,Cast_Avg_Temp_f2,Cast_Avg_Si_f2,Cast_Avg_S_f2,Cast_Avg_Mn_f2,Cast_Avg_P_f2,Cast_Avg_Cu_f2,Cast_Avg_Ni_f2,Cast_Avg_Cr_f2,Cast_Avg_Mo_f2,Cast_Avg_Ti_f2,Slag_Fe_f2,Slag_SiO2_f2,Slag_Al2O3_f2,Slag_CaO_f2,Slag_MgO_f2,Slag_S_f2,Slag_K2O_f2,Slag_B_SiO2_f2,Slag_TiO2_f2
2537,44483,3605,190,1.103999972,0.059999999,0.35800001,0.064999998,0.003,0.003,0.035999998,0.002,0.090000004,2681,,0.979861111,44483.97986,,4.70537401,A,0.0,10/14/2021 0:00,23:51,23:15,01:15,1,4,12.0,780,3.0,170,2.130000114,1,2683,1.052999973,0.054000001,0.38499999,0.064000003,0.003,0.003,0.035999998,0.002,0.083999999,0.170000002,36.40000153,11.97999954,35.65000153,8.989999771,0.779999971,0.360000014,1.230000019,0.649999976
2538,44483,3605,180,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688,,0.996527778,44483.99653,,5.09332,A,1.0,10/14/2021 0:00,23:51,23:15,01:15,1,4,12.0,780,3.0,170,2.130000114,1,2683,1.052999973,0.054000001,0.38499999,0.064000003,0.003,0.003,0.035999998,0.002,0.083999999,0.170000002,36.40000153,11.97999954,35.65000153,8.989999771,0.779999971,0.360000014,1.230000019,0.649999976
2539,44484,3606,159,1.182999969,0.039000001,0.397000015,0.063000001,0.003,0.003,0.035,0.002,0.097999997,2740,,0.080555556,44484.08056,,4.77327601,A,0.0,10/15/2021 0:00,01:15,01:09,03:24,2,0,11.0,CT5,3.839999914,172,2.0,1,2756,1.230000019,0.041000001,0.409000009,0.063000001,0.003,0.003,0.035,0.002,0.103,0.150000006,35.65000153,12.65999985,36.50999832,9.279999733,0.910000026,0.230000004,1.279999971,0.569999993
2540,44484,3606,120,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757,,0.100694444,44484.10069,,5.19098,A,1.0,10/15/2021 0:00,01:15,01:09,03:24,2,0,11.0,CT5,3.839999914,172,2.0,1,2756,1.230000019,0.041000001,0.409000009,0.063000001,0.003,0.003,0.035,0.002,0.103,0.150000006,35.65000153,12.65999985,36.50999832,9.279999733,0.910000026,0.230000004,1.279999971,0.569999993
2541,44484,3606,194,1.177999973,0.041999999,0.407999992,0.061000001,0.003,0.003,0.035,0.002,0.098999999,2773,,0.118055556,44484.11806,,4.823424008,A,0.0,10/15/2021 0:00,01:15,01:09,03:24,2,0,11.0,CT5,3.839999914,172,2.0,1,2756,1.230000019,0.041000001,0.409000009,0.063000001,0.003,0.003,0.035,0.002,0.103,0.150000006,35.65000153,12.65999985,36.50999832,9.279999733,0.910000026,0.230000004,1.279999971,0.569999993
2542,44484,3607,140,1.149999976,0.048999999,0.388999999,0.061000001,0.003,0.003,0.033,0.002,0.096000001,2718,,0.166666667,44484.16667,,4.749102008,A,0.0,10/15/2021 0:00,03:28,03:22,05:56,1,0,11.5,781,2.0,155,2.130000114,1,2731,1.238000035,0.044,0.407000005,0.061999999,0.003,0.003,0.034000002,0.002,0.100000001,0.059999999,37.33000183,7.199999809,36.91999817,9.770000458,0.879999995,0.310000002,1.25,0.389999986
2543,44484,3607,157,1.223999977,0.048,0.39199999,0.061000001,0.003,0.003,0.034000002,0.002,0.096000001,2736,,0.1875,44484.1875,,4.752346006,A,0.0,10/15/2021 0:00,03:28,03:22,05:56,1,0,11.5,781,2.0,155,2.130000114,1,2731,1.238000035,0.044,0.407000005,0.061999999,0.003,0.003,0.034000002,0.002,0.100000001,0.059999999,37.33000183,7.199999809,36.91999817,9.770000458,0.879999995,0.310000002,1.25,0.389999986
2544,44484,3607,190,1.340000033,0.034000002,0.441000015,0.064999998,0.003,0.003,0.035999998,0.002,0.108999997,2741,,0.227777778,44484.22778,,4.72974799,A,0.0,10/15/2021 0:00,03:28,03:22,05:56,1,0,11.5,781,2.0,155,2.130000114,1,2731,1.238000035,0.044,0.407000005,0.061999999,0.003,0.003,0.034000002,0.002,0.100000001,0.059999999,37.33000183,7.199999809,36.91999817,9.770000458,0.879999995,0.310000002,1.25,0.389999986
2545,44484,3608,152,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2641,,0.261805556,44484.26181,,5.02393,A,1.0,10/15/2021 0:00,06:23,05:54,07:39,2,0,11.19999981,CT5,3.769999981,100,2.0,1,2717,1.218999982,0.037,0.421000004,0.064999998,0.003,0.003,0.037,0.002,0.108000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,44484,3608,136,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733,,0.278472222,44484.27847,,5.15757,A,1.0,10/15/2021 0:00,06:23,05:54,07:39,2,0,11.19999981,CT5,3.769999981,100,2.0,1,2717,1.218999982,0.037,0.421000004,0.064999998,0.003,0.003,0.037,0.002,0.108000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,44484,3608,148,1.218999982,0.037,0.421000004,0.064999998,0.003,0.003,0.037,0.002,0.108000003,2749,,0.304861111,44484.30486,,4.775778006,A,0.0,10/15/2021 0:00,06:23,05:54,07:39,2,0,11.19999981,CT5,3.769999981,100,2.0,1,2717,1.218999982,0.037,0.421000004,0.064999998,0.003,0.003,0.037,0.002,0.108000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2548,44484,3608,156,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2748,,0.309722222,44484.30972,,5.17813,A,1.0,10/15/2021 0:00,06:23,05:54,07:39,2,0,11.19999981,CT5,3.769999981,100,2.0,1,2717,1.218999982,0.037,0.421000004,0.064999998,0.003,0.003,0.037,0.002,0.108000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,44484,3609,191,1.154000044,0.052999999,0.391000003,0.064000003,0.003,0.003,0.037,0.002,0.096000001,2699,,0.340972222,44484.34097,,4.719627986,A,0.0,10/15/2021 0:00,07:36,07:35,09:47,1,0,10.39999962,781,2.5,147,2.119999886,1,2720,1.121999979,0.046999998,0.397000015,0.064000003,0.003,0.003,0.035999998,0.002,0.097999997,0.370000005,38.52999878,9.880000114,36.15999985,10.02999973,0.970000029,0.469999999,1.200000048,0.620000005
2550,44484,3609,154,1.057999969,0.044,0.398999989,0.063000001,0.003,0.003,0.035999998,0.002,0.097000003,2732,,0.385416667,44484.38542,,4.799802009,A,0.0,10/15/2021 0:00,07:36,07:35,09:47,1,0,10.39999962,781,2.5,147,2.119999886,1,2720,1.121999979,0.046999998,0.397000015,0.064000003,0.003,0.003,0.035999998,0.002,0.097999997,0.370000005,38.52999878,9.880000114,36.15999985,10.02999973,0.970000029,0.469999999,1.200000048,0.620000005
2551,44484,3609,180,1.152999997,0.045000002,0.40200001,0.064000003,0.003,0.003,0.035999998,0.002,0.100000001,2730,,0.395138889,44484.39514,,4.767135999,A,0.0,10/15/2021 0:00,07:36,07:35,09:47,1,0,10.39999962,781,2.5,147,2.119999886,1,2720,1.121999979,0.046999998,0.397000015,0.064000003,0.003,0.003,0.035999998,0.002,0.097999997,0.370000005,38.52999878,9.880000114,36.15999985,10.02999973,0.970000029,0.469999999,1.200000048,0.620000005
2552,44484,3610,120,0.973999977,0.041000001,0.393000007,0.061999999,0.003,0.003,0.035999998,0.002,0.086999997,2704,,0.436805556,44484.43681,1.0,4.786084007,A,0.0,10/15/2021 0:00,09:59,09:46,11:54,2,0,11.60000038,CT7,3.519999981,100,2.0,1,2721,0.832000017,0.048,0.377000004,0.057999998,0.003,0.003,0.035999998,0.002,0.075999998,0.819999993,38.36999893,9.5,36.75,10.26000023,0.980000019,0.419999987,1.230000019,0.589999974
2553,44484,3610,158,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742,,0.458333333,44484.45833,,5.17042,A,1.0,10/15/2021 0:00,09:59,09:46,11:54,2,0,11.60000038,CT7,3.519999981,100,2.0,1,2721,0.832000017,0.048,0.377000004,0.057999998,0.003,0.003,0.035999998,0.002,0.075999998,0.819999993,38.36999893,9.5,36.75,10.26000023,0.980000019,0.419999987,1.230000019,0.589999974
2554,44484,3610,150,0.689999998,0.055,0.360000014,0.055,0.003,0.003,0.035999998,0.002,0.064999998,2718,,0.490277778,44484.49028,1.0,4.890470001,A,0.0,10/15/2021 0:00,09:59,09:46,11:54,2,0,11.60000038,CT7,3.519999981,100,2.0,1,2721,0.832000017,0.048,0.377000004,0.057999998,0.003,0.003,0.035999998,0.002,0.075999998,0.819999993,38.36999893,9.5,36.75,10.26000023,0.980000019,0.419999987,1.230000019,0.589999974
2555,44484,3611,153,0.810000002,0.054000001,0.370000005,0.061999999,0.003,0.003,0.035999998,0.002,0.067000002,2650,,0.515972222,44484.51597,1.0,4.753979999,A,0.0,10/15/2021 0:00,11:54,11:52,13:58,1,0,11.0,781,2.0,144,2.119999886,1,2692,0.880999982,0.052999999,0.38499999,0.064000003,0.003,0.003,0.037,0.002,0.071000002,0.340000004,39.31000137,9.779999733,35.88999939,10.09000015,0.839999974,0.540000021,1.169999957,0.699999988
2556,44484,3611,193,0.781000018,0.059999999,0.381000012,0.066,0.003,0.003,0.039000001,0.002,0.064000003,2699,,0.536111111,44484.53611,1.0,4.831517995,A,0.0,10/15/2021 0:00,11:54,11:52,13:58,1,0,11.0,781,2.0,144,2.119999886,1,2692,0.880999982,0.052999999,0.38499999,0.064000003,0.003,0.003,0.037,0.002,0.071000002,0.340000004,39.31000137,9.779999733,35.88999939,10.09000015,0.839999974,0.540000021,1.169999957,0.699999988
2557,44484,3611,147,1.034999967,0.046,0.393999994,0.063000001,0.003,0.003,0.037,0.002,0.079999998,2709,,0.555555556,44484.55556,,4.77258201,A,0.0,10/15/2021 0:00,11:54,11:52,13:58,1,0,11.0,781,2.0,144,2.119999886,1,2692,0.880999982,0.052999999,0.38499999,0.064000003,0.003,0.003,0.037,0.002,0.071000002,0.340000004,39.31000137,9.779999733,35.88999939,10.09000015,0.839999974,0.540000021,1.169999957,0.699999988
2558,44484,3611,142,0.896000028,0.050999999,0.395000011,0.063000001,0.003,0.003,0.037,0.002,0.072999999,2711,,0.572222222,44484.57222,1.0,4.816269992,A,0.0,10/15/2021 0:00,11:54,11:52,13:58,1,0,11.0,781,2.0,144,2.119999886,1,2692,0.880999982,0.052999999,0.38499999,0.064000003,0.003,0.003,0.037,0.002,0.071000002,0.340000004,39.31000137,9.779999733,35.88999939,10.09000015,0.839999974,0.540000021,1.169999957,0.699999988
2559,44484,3612,194,1.156999946,0.052999999,0.400000006,0.064999998,0.003,0.003,0.035999998,0.002,0.092,2718,,0.608333333,44484.60833,,4.744320018,A,0.0,10/15/2021 0:00,14:23,13:49,15:37,2,0,11.5,CT7,3.5,100,2.0,1,2730,1.070000052,0.041000001,0.384000003,0.061999999,0.005,0.003,0.037,0.002,0.082000002,0.239999995,38.84000015,10.46000004,36.08000183,10.14999962,0.930000007,0.600000024,1.190000057,0.670000017
2560,44484,3612,121,0.870000005,0.028000001,0.363000005,0.059,0.008,0.002,0.039000001,0.003,0.046,2718,,0.611111111,44484.61111,1.0,4.844233998,A,0.0,10/15/2021 0:00,14:23,13:49,15:37,2,0,11.5,CT7,3.5,100,2.0,1,2730,1.070000052,0.041000001,0.384000003,0.061999999,0.005,0.003,0.037,0.002,0.082000002,0.239999995,38.84000015,10.46000004,36.08000183,10.14999962,0.930000007,0.600000024,1.190000057,0.670000017
2561,44484,3612,155,1.182999969,0.041000001,0.388999999,0.063000001,0.003,0.003,0.035,0.002,0.107000001,2756,,0.643055556,44484.64306,,4.795382009,A,0.0,10/15/2021 0:00,14:23,13:49,15:37,2,0,11.5,CT7,3.5,100,2.0,1,2730,1.070000052,0.041000001,0.384000003,0.061999999,0.005,0.003,0.037,0.002,0.082000002,0.239999995,38.84000015,10.46000004,36.08000183,10.14999962,0.930000007,0.600000024,1.190000057,0.670000017
2562,44484,3613,192,0.889999986,0.050999999,0.393999994,0.064000003,0.003,0.003,0.037999999,0.002,0.079000004,2661,,0.671527778,44484.67153,1.0,4.748382004,A,0.0,10/15/2021 0:00,15:50,15:35,18:06,1,0,10.0,781,0.0,151,2.119999886,1,2702,1.052999973,0.041999999,0.428000003,0.064999998,0.003,0.003,0.037999999,0.002,0.097000003,0.310000002,39.34000015,9.670000076,35.63999939,10.03999996,0.870000005,0.600000024,1.159999967,0.689999998
2563,44484,3613,162,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704,,0.688194444,44484.68819,,5.11388,A,1.0,10/15/2021 0:00,15:50,15:35,18:06,1,0,10.0,781,0.0,151,2.119999886,1,2702,1.052999973,0.041999999,0.428000003,0.064999998,0.003,0.003,0.037999999,0.002,0.097000003,0.310000002,39.34000015,9.670000076,35.63999939,10.03999996,0.870000005,0.600000024,1.159999967,0.689999998
2564,44484,3613,150,1.215000033,0.032000002,0.463,0.066,0.003,0.003,0.039000001,0.002,0.115000002,2742,,0.74375,44484.74375,,4.772153989,A,0.0,10/15/2021 0:00,15:50,15:35,18:06,1,0,10.0,781,0.0,151,2.119999886,1,2702,1.052999973,0.041999999,0.428000003,0.064999998,0.003,0.003,0.037999999,0.002,0.097000003,0.310000002,39.34000015,9.670000076,35.63999939,10.03999996,0.870000005,0.600000024,1.159999967,0.689999998
2565,44484,3614,184,1.200000048,0.041000001,0.404000014,0.061999999,0.003,0.003,0.035999998,0.002,0.105999999,2718,,0.788888889,44484.78889,,4.736891985,A,0.0,10/15/2021 0:00,18:09,18:05,20:21,2,0,8.899999619,CT7,5.119999886,164,2.130000114,1,2728,1.136999965,0.046,0.39199999,0.061999999,0.003,0.003,0.035999998,0.002,0.096000001,0.219999999,38.54000092,10.21000004,35.88999939,10.02999973,0.930000007,0.600000024,1.190000057,0.660000026
2566,44484,3614,182,1.254999995,0.039999999,0.407999992,0.061000001,0.003,0.003,0.035999998,0.002,0.101000004,2711,,0.804861111,44484.80486,,4.710404001,A,0.0,10/15/2021 0:00,18:09,18:05,20:21,2,0,8.899999619,CT7,5.119999886,164,2.130000114,1,2728,1.136999965,0.046,0.39199999,0.061999999,0.003,0.003,0.035999998,0.002,0.096000001,0.219999999,38.54000092,10.21000004,35.88999939,10.02999973,0.930000007,0.600000024,1.190000057,0.660000026
2567,44484,3614,139,0.957000017,0.057999998,0.36500001,0.061999999,0.003,0.003,0.035,0.002,0.081,2757,,0.831944444,44484.83194,1.0,4.860869996,A,0.0,10/15/2021 0:00,18:09,18:05,20:21,2,0,8.899999619,CT7,5.119999886,164,2.130000114,1,2728,1.136999965,0.046,0.39199999,0.061999999,0.003,0.003,0.035999998,0.002,0.096000001,0.219999999,38.54000092,10.21000004,35.88999939,10.02999973,0.930000007,0.600000024,1.190000057,0.660000026
2568,44484,3615,159,1.10800004,0.039000001,0.418000013,0.061000001,0.003,0.003,0.043000001,0.002,0.059999999,2708,,0.869444444,44484.86944,,4.754083987,A,0.0,10/15/2021 0:00,20:24,20:20,23:01,1,0,10.0,781,2.25,160,2.130000114,1,2734,1.034999967,0.039999999,0.40200001,0.059,0.003,0.003,0.041000001,0.002,0.055,0.209999993,38.61999893,10.31999969,37.04999924,10.36999989,1.00999999,0.370000005,1.230000019,0.610000014
2569,44484,3615,121,0.998000026,0.041000001,0.395999998,0.059,0.003,0.003,0.039000001,0.002,0.052000001,2753,,0.895833333,44484.89583,1.0,4.851677991,A,0.0,10/15/2021 0:00,20:24,20:20,23:01,1,0,10.0,781,2.25,160,2.130000114,1,2734,1.034999967,0.039999999,0.40200001,0.059,0.003,0.003,0.041000001,0.002,0.055,0.209999993,38.61999893,10.31999969,37.04999924,10.36999989,1.00999999,0.370000005,1.230000019,0.610000014
2570,44484,3615,158,1.0,0.041000001,0.393000007,0.057999998,0.003,0.003,0.039999999,0.002,0.052000001,2750,,0.915972222,44484.91597,1.0,4.846164,A,0.0,10/15/2021 0:00,20:24,20:20,23:01,1,0,10.0,781,2.25,160,2.130000114,1,2734,1.034999967,0.039999999,0.40200001,0.059,0.003,0.003,0.041000001,0.002,0.055,0.209999993,38.61999893,10.31999969,37.04999924,10.36999989,1.00999999,0.370000005,1.230000019,0.610000014
2571,44484,3615,192,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2727,,0.947916667,44484.94792,,5.14729,A,1.0,10/15/2021 0:00,20:24,20:20,23:01,1,0,10.0,781,2.25,160,2.130000114,1,2734,1.034999967,0.039999999,0.40200001,0.059,0.003,0.003,0.041000001,0.002,0.055,0.209999993,38.61999893,10.31999969,37.04999924,10.36999989,1.00999999,0.370000005,1.230000019,0.610000014
2572,44484,3616,138,0.89200002,0.044,0.407999992,0.059999999,0.003,0.003,0.041999999,0.002,0.046,2732,,0.013888889,44484.01389,1.0,4.852503994,A,0.0,10/15/2021 0:00,23:03,22:56,00:32,2,0,10.5,CT7,5.099999905,151,2.0,2,2719,0.833999991,0.055,0.386000007,0.059999999,0.003,0.003,0.041000001,0.002,0.041000001,0.280000001,39.13000107,9.829999924,36.54000092,10.48999977,0.910000026,0.620000005,1.200000048,0.639999986
2573,44484,3616,122,0.776000023,0.066,0.363000005,0.059,0.003,0.003,0.039999999,0.002,0.035999998,2707,,0.985416667,44484.98542,1.0,4.842753993,A,0.0,10/15/2021 0:00,23:03,22:56,00:32,2,0,10.5,CT7,5.099999905,151,2.0,2,2719,0.833999991,0.055,0.386000007,0.059999999,0.003,0.003,0.041000001,0.002,0.041000001,0.280000001,39.13000107,9.829999924,36.54000092,10.48999977,0.910000026,0.620000005,1.200000048,0.639999986
2574,44485,3617,155,0.773000002,0.066,0.356999993,0.057999998,0.003,0.003,0.041000001,0.002,0.037999999,2679,,0.038888889,44485.03889,1.0,4.805296,A,0.0,10/16/2021 0:00,00:41,00:31,02:47,1,0,10.60000038,781,0.0,175,2.130000114,1,2709,0.785000026,0.059999999,0.372999996,0.057999998,0.003,0.003,0.041999999,0.002,0.037999999,0.370000005,39.43999863,9.630000114,35.38999939,10.02999973,0.829999983,0.649999976,1.149999976,0.709999979
2575,44485,3617,184,0.75999999,0.068999998,0.356000006,0.057,0.003,0.003,0.041999999,0.002,0.037,2720,,0.067361111,44485.06736,1.0,4.864968004,A,0.0,10/16/2021 0:00,00:41,00:31,02:47,1,0,10.60000038,781,0.0,175,2.130000114,1,2709,0.785000026,0.059999999,0.372999996,0.057999998,0.003,0.003,0.041999999,0.002,0.037999999,0.370000005,39.43999863,9.630000114,35.38999939,10.02999973,0.829999983,0.649999976,1.149999976,0.709999979
2576,44485,3617,162,0.79400003,0.048999999,0.386999995,0.057999998,0.003,0.003,0.041000001,0.002,0.039999999,2726,,0.089583333,44485.08958,1.0,4.873245992,A,0.0,10/16/2021 0:00,00:41,00:31,02:47,1,0,10.60000038,781,0.0,175,2.130000114,1,2709,0.785000026,0.059999999,0.372999996,0.057999998,0.003,0.003,0.041999999,0.002,0.037999999,0.370000005,39.43999863,9.630000114,35.38999939,10.02999973,0.829999983,0.649999976,1.149999976,0.709999979
2577,44485,3617,194,0.81400001,0.054000001,0.391000003,0.059999999,0.003,0.003,0.043000001,0.002,0.039000001,2711,,0.114583333,44485.11458,1.0,4.841367997,A,0.0,10/16/2021 0:00,00:41,00:31,02:47,1,0,10.60000038,781,0.0,175,2.130000114,1,2709,0.785000026,0.059999999,0.372999996,0.057999998,0.003,0.003,0.041999999,0.002,0.037999999,0.370000005,39.43999863,9.630000114,35.38999939,10.02999973,0.829999983,0.649999976,1.149999976,0.709999979
2578,44485,3618,136,0.745000005,0.063000001,0.335999995,0.059,0.003,0.003,0.039999999,0.002,0.037,2658,,0.136111111,44485.13611,1.0,4.783417998,A,0.0,10/16/2021 0:00,03:06,02:45,04:36,2,0,10.69999981,REST,5.159999847,158,2.0,1,2702,0.757000029,0.064999998,0.333999991,0.059,0.003,0.003,0.039999999,0.002,0.037,0.280000001,39.31000137,9.909999847,36.88000107,10.64000034,0.920000017,0.629999995,1.210000038,0.639999986
2579,44485,3618,140,0.763000011,0.064999998,0.330000013,0.057999998,0.003,0.003,0.041000001,0.002,0.037999999,2722,,0.164583333,44485.16458,1.0,4.867149998,A,0.0,10/16/2021 0:00,03:06,02:45,04:36,2,0,10.69999981,REST,5.159999847,158,2.0,1,2702,0.757000029,0.064999998,0.333999991,0.059,0.003,0.003,0.039999999,0.002,0.037,0.280000001,39.31000137,9.909999847,36.88000107,10.64000034,0.920000017,0.629999995,1.210000038,0.639999986
2580,44485,3618,146,0.763000011,0.066,0.335999995,0.059999999,0.003,0.003,0.039000001,0.002,0.037,2726,,0.177083333,44485.17708,1.0,4.873967997,A,0.0,10/16/2021 0:00,03:06,02:45,04:36,2,0,10.69999981,REST,5.159999847,158,2.0,1,2702,0.757000029,0.064999998,0.333999991,0.059,0.003,0.003,0.039999999,0.002,0.037,0.280000001,39.31000137,9.909999847,36.88000107,10.64000034,0.920000017,0.629999995,1.210000038,0.639999986
2581,44485,3619,121,0.86500001,0.046999998,0.389999986,0.057999998,0.003,0.003,0.041999999,0.002,0.045000002,2702,,0.248611111,44485.24861,1.0,4.816139998,A,0.0,10/16/2021 0:00,04:45,04:35,07:21,1,0,10.80000019,781,2.0,180,2.130000114,1,2704,0.874000013,0.043000001,0.393000007,0.057999998,0.003,0.003,0.043000001,0.002,0.046,0.289999992,39.90999985,9.81000042,35.77999878,10.30000019,0.879999995,0.600000024,1.149999976,0.699999988
2582,44485,3619,159,0.882000029,0.037999999,0.395999998,0.057999998,0.003,0.003,0.043000001,0.002,0.046999998,2706,,0.297916667,44485.29792,1.0,4.822347992,A,0.0,10/16/2021 0:00,04:45,04:35,07:21,1,0,10.80000019,781,2.0,180,2.130000114,1,2704,0.874000013,0.043000001,0.393000007,0.057999998,0.003,0.003,0.043000001,0.002,0.046,0.289999992,39.90999985,9.81000042,35.77999878,10.30000019,0.879999995,0.600000024,1.149999976,0.699999988
2583,44485,3620,149,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2689,,0.316666667,44485.31667,,5.09332,A,1.0,10/16/2021 0:00,07:10,07:02,08:40,2,0,11.10000038,768,3.529999971,100,2.0,1,2697,0.853999972,0.052000001,0.381999999,0.057999998,0.003,0.003,0.041000001,0.002,0.043000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584,44485,3620,183,0.853999972,0.052000001,0.381999999,0.057999998,0.003,0.003,0.041000001,0.002,0.043000001,2704,,0.334722222,44485.33472,1.0,4.819896009,A,0.0,10/16/2021 0:00,07:10,07:02,08:40,2,0,11.10000038,768,3.529999971,100,2.0,1,2697,0.853999972,0.052000001,0.381999999,0.057999998,0.003,0.003,0.041000001,0.002,0.043000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,44485,3620,194,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2698,,0.361111111,44485.36111,,5.10617,A,1.0,10/16/2021 0:00,07:10,07:02,08:40,2,0,11.10000038,768,3.529999971,100,2.0,1,2697,0.853999972,0.052000001,0.381999999,0.057999998,0.003,0.003,0.041000001,0.002,0.043000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2586,44485,3621,158,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2645,,0.386111111,44485.38611,,5.03164,A,1.0,10/16/2021 0:00,08:41,08:36,10:40,1,0,10.0,783,2.5,144,2.119999886,1,2689,0.805000007,0.052000001,0.377999991,0.057999998,0.003,0.003,0.043000001,0.002,0.041000001,0.349999994,36.58000183,9.020000458,35.36000061,9.470000267,0.709999979,0.550000012,1.230000019,0.680000007
2587,44485,3621,150,0.796999991,0.052000001,0.375999987,0.057999998,0.003,0.003,0.043000001,0.002,0.041000001,2710,,0.4125,44485.4125,1.0,4.847678003,A,0.0,10/16/2021 0:00,08:41,08:36,10:40,1,0,10.0,783,2.5,144,2.119999886,1,2689,0.805000007,0.052000001,0.377999991,0.057999998,0.003,0.003,0.043000001,0.002,0.041000001,0.349999994,36.58000183,9.020000458,35.36000061,9.470000267,0.709999979,0.550000012,1.230000019,0.680000007
2588,44485,3621,120,0.813000023,0.050999999,0.379999995,0.059,0.003,0.003,0.043000001,0.002,0.041000001,2712,,0.427083333,44485.42708,1.0,4.845469993,A,0.0,10/16/2021 0:00,08:41,08:36,10:40,1,0,10.0,783,2.5,144,2.119999886,1,2689,0.805000007,0.052000001,0.377999991,0.057999998,0.003,0.003,0.043000001,0.002,0.041000001,0.349999994,36.58000183,9.020000458,35.36000061,9.470000267,0.709999979,0.550000012,1.230000019,0.680000007
2589,44485,3622,153,0.771000028,0.078000002,0.344999999,0.066,0.003,0.003,0.044,0.002,0.037,2595,,0.485416667,44485.48542,1.0,4.677349991,A,0.0,10/16/2021 0:00,12:44,10:43,14:47,2,0,12.0,768,2.779999971,167,2.130000114,1,2674,0.850000024,0.059999999,0.384000003,0.061000001,0.003,0.003,0.043000001,0.002,0.045000002,0.280000001,40.16999817,9.5,34.86000061,9.779999733,0.689999998,0.0,1.110000014,0.800000012
